asset,universe,leverage,strategy,family,cagr,sharpe,vol,maxdd,calmar,total_return,exposure,trades,worst_day,early_cagr,early_sharpe,early_maxdd,early_calmar,early_trades,late_cagr,late_sharpe,late_maxdd,late_calmar,late_trades,stress_cagr,stress_sharpe,stress_maxdd,stress_calmar,rolling3_median_cagr,rolling3_worst_cagr,rolling3_windows,rolling5_median_cagr,rolling5_worst_cagr,rolling5_windows,data_start,data_end,annual_drag
TSLA,stock,2,RSI2_15_REC3_XR70_T5,pullback_reclaim,-0.10157202992916703,-0.0960385756321112,0.37002472447362195,-0.9280855002199508,-0.10944253509519872,-0.820757984605488,0.09883576913549666,150.0,-0.4224099537731345,-0.005364606398024718,0.1165948410358172,-0.676627022216687,-0.007928454261920868,82.0,-0.2285374749599619,-0.2809933094161815,-0.8476048653193031,-0.269627375102276,68.0,-0.12902219851543617,-0.1821544928847172,-0.9507294025032419,-0.13570864451622575,-0.09035820076993184,-0.4173928926013002,157.0,-0.10649214504608528,-0.276425879197005,133.0,2010-06-29,2026-07-17,0.14140355547669614
TSLA,stock,2,RSI2_15_REC3_XR70_T10,pullback_reclaim,-0.13071320880700765,-0.13788186315918124,0.40403732583924246,-0.9626780862839612,-0.1357808084232751,-0.8944128261149191,0.11741392122863513,142.0,-0.4224099537731345,-0.04998955897991331,-0.03050485282696888,-0.7731985544978217,-0.06465293900139352,78.0,-0.23898009004484533,-0.2371296617762141,-0.9030170532140643,-0.2646462646461163,64.0,-0.15455692897495266,-0.2092361272223456,-0.9729358980408706,-0.15885623018553696,-0.12017159322302029,-0.48699103316347425,157.0,-0.13876795479717174,-0.33132679401651166,133.0,2010-06-29,2026-07-17,0.14140355547669614
TSLA,stock,2,RSI2_15_REC3_XR70_T20,pullback_reclaim,-0.0844888234247857,0.03739803408880392,0.4547237258626292,-0.9242102884304438,-0.09141731539071082,-0.7574902839995246,0.13202873420857072,136.0,-0.4224099537731345,-0.03640069175271621,0.05791425778860326,-0.7928099564415944,-0.04591351490601243,76.0,-0.1520706921266618,0.02273689702831086,-0.8560869144462557,-0.1776346414838334,60.0,-0.10731168044963102,-0.02011838121233121,-0.9420759846711352,-0.11390979304826664,-0.08925430970359582,-0.3955083572737528,157.0,-0.13199503282372804,-0.26369358984463065,133.0,2010-06-29,2026-07-17,0.14140355547669614
TSLA,stock,2,RSI2_15_REC3_XR90_T5,pullback_reclaim,-0.20099947636204296,-0.25818124307946955,0.45454401161872826,-0.988399945335397,-0.203358445445722,-0.972713337817631,0.1515977210800099,146.0,-0.4224099537731345,-0.06381710129539697,-0.009724969019102594,-0.7621590729675491,-0.08373199711041707,78.0,-0.36980397282109334,-0.5035460324891154,-0.9649983751183747,-0.38321719741313565,68.0,-0.22253639778222312,-0.31883219205464997,-0.9911639948727755,-0.22452025995030983,-0.2681676055970106,-0.487275121752874,157.0,-0.24659434510861278,-0.45293903824458515,133.0,2010-06-29,2026-07-17,0.14140355547669614
TSLA,stock,2,RSI2_15_REC3_XR90_T10,pullback_reclaim,-0.214515807090917,-0.17309894262578618,0.5391070653642854,-0.9942773602192684,-0.2157504693092979,-0.9792493630936222,0.20708446866485014,124.0,-0.4224099537731345,-0.1095788685836464,-0.06310427466709001,-0.9155903894318858,-0.11968110396138927,68.0,-0.3490365887656721,-0.2858347020375734,-0.9506771606615337,-0.36714523416423844,56.0,-0.22866110568467357,-0.20804543001265532,-0.9951374311647123,-0.22977841906423702,-0.26131910601550723,-0.4983893801524175,157.0,-0.27265515158128517,-0.4260635659934875,133.0,2010-06-29,2026-07-17,0.14140355547669614
TSLA,stock,2,RSI2_15_REC3_XR90_T20,pullback_reclaim,-0.16857060229515075,0.004195110341248117,0.6071056008790459,-0.9893693964767657,-0.17038186434252564,-0.9483280431345991,0.2618280901659648,103.0,-0.4224099537731345,-0.03836376904242045,0.16341908370644315,-0.8846749437917986,-0.04336481926117382,59.0,-0.3313666332497943,-0.1515454330551082,-0.9571114994071607,-0.3462152878270132,44.0,-0.17643359695735206,-0.012568975811413755,-0.9899941089122977,-0.17821681499822145,-0.21820220168379645,-0.5234797024404118,157.0,-0.1993752484265099,-0.4373127739429292,133.0,2010-06-29,2026-07-17,0.14140355547669614
TSLA,stock,2,RSI2_15_REC5_XR70_T5,pullback_reclaim,0.006536540821907355,0.1615906776845466,0.2824646719802464,-0.6021419793823105,0.010855481009001683,0.11022800656261755,0.07381719098340352,138.0,-0.22280093008093615,-0.027351750449378875,-0.012372486772260532,-0.5727451054630357,-0.047755537652768514,79.0,0.05949805409244746,0.33425227896077747,-0.5859972998364629,0.10153298335854427,59.0,-0.022772710508807692,0.05548643297473329,-0.685756971590975,-0.033208135611037796,-0.03136322951087245,-0.18183312918923988,157.0,-0.007026720933116293,-0.15351718561907146,133.0,2010-06-29,2026-07-17,0.14140355547669614
TSLA,stock,2,RSI2_15_REC5_XR70_T10,pullback_reclaim,-0.006193576635575626,0.13235803104497237,0.31247447181245425,-0.6584634508940992,-0.00940610542189644,-0.09490155219666674,0.0849640822392866,130.0,-0.22280093008093615,-0.042661689367339606,-0.05139646108863349,-0.6300052849713725,-0.06771639918747373,75.0,0.05101817022493371,0.31460838066274494,-0.5735119105502056,0.08895747287268858,55.0,-0.032591121723614,0.04485741967679049,-0.7236017156515726,-0.04504013882038282,-0.03514387378173667,-0.23118182570099732,157.0,-0.007015895545340767,-0.15495916822027234,133.0,2010-06-29,2026-07-17,0.14140355547669614
TSLA,stock,2,RSI2_15_REC5_XR70_T20,pullback_reclaim,0.018446185392527292,0.22108684453399474,0.3447258752510759,-0.7116761739656061,0.025919352181964096,0.34091291302204696,0.09239534307654199,127.0,-0.2599032593362447,-0.04610231609213444,-0.010578123174303492,-0.7116761739656061,-0.06477990661854373,73.0,0.12335533272550037,0.4810887958712835,-0.5001744247442113,0.24662463057479234,54.0,-0.007314607178847687,0.14577181711743173,-0.7527290939197678,-0.009717449794264681,-0.021910841655856883,-0.26856370346643754,157.0,0.016213552901737982,-0.16791365434020478,133.0,2010-06-29,2026-07-17,0.14140355547669614
TSLA,stock,2,RSI2_15_REC5_XR90_T5,pullback_reclaim,-0.10769318077499113,-0.09386767809845027,0.39257524661180915,-0.9411026063553825,-0.11443298535964701,-0.8393840513814065,0.12781768640079266,137.0,-0.3147482558225042,-0.058590286520844415,-0.0284526320617792,-0.7777630108854479,-0.07533179863380496,78.0,-0.17650519562246914,-0.1637658316413676,-0.865338899849825,-0.20397233459988992,59.0,-0.1308458404404662,-0.16203721591221576,-0.9544391990067558,-0.13709185517174055,-0.13121935349368297,-0.3852004133237842,157.0,-0.1748206699321495,-0.34200986664867794,133.0,2010-06-29,2026-07-17,0.14140355547669614
TSLA,stock,2,RSI2_15_REC5_XR90_T10,pullback_reclaim,-0.1589097618477222,-0.10401508818102946,0.49024099589782055,-0.9890877007464983,-0.16066296419193926,-0.9378018275347724,0.17389150359177608,116.0,-0.4224099537731345,-0.08500413597374856,-0.043331062481237005,-0.9266876215016416,-0.09172900770596727,66.0,-0.25860942534427034,-0.16620362377959438,-0.8917114560633088,-0.29001469431150817,50.0,-0.1740497142834273,-0.14229271110275132,-0.9906975405371864,-0.175684007642789,-0.24990888768051245,-0.5043443521878797,157.0,-0.2624152325478366,-0.4355458185321315,133.0,2010-06-29,2026-07-17,0.14140355547669614
TSLA,stock,2,RSI2_15_REC5_XR90_T20,pullback_reclaim,-0.1563116232521511,-0.009270751536066307,0.5698269496599544,-0.9897525010275855,-0.15793001087631958,-0.9346455429216374,0.22293782511766164,100.0,-0.4224099537731345,-0.017093007854940723,0.18342138469605698,-0.8868131396584065,-0.01927464433096336,59.0,-0.32882035418214883,-0.19156476352882565,-0.9510855776502769,-0.345731616490834,41.0,-0.1656581844329056,-0.0298987036423575,-0.9904655569294603,-0.16725284718275524,-0.2565739668953567,-0.48199263377265933,157.0,-0.2616729576519786,-0.434814489247063,133.0,2010-06-29,2026-07-17,0.14140355547669614
TSLA,stock,2,RSI2_15_REC10_XR70_T5,pullback_reclaim,-0.08507119663157547,-0.21744176195023962,0.2561068950313424,-0.7996198394841201,-0.10638955217326737,-0.7599543078661944,0.05350507802823879,103.0,-0.2814499140791952,-0.05453091156599099,-0.11383064299149555,-0.5557680745543196,-0.0981181072873254,58.0,-0.12899571877157867,-0.3528402537117676,-0.7172350532666221,-0.17985138649327326,45.0,-0.10526069768393032,-0.30660253197510184,-0.8530177351497173,-0.12339801782134752,-0.08609639701322458,-0.308288501015195,157.0,-0.06546840618647387,-0.20664034042675083,133.0,2010-06-29,2026-07-17,0.14140355547669614
TSLA,stock,2,RSI2_15_REC10_XR70_T10,pullback_reclaim,-0.12138687782157798,-0.2923443063784554,0.2936512121182406,-0.9005105839384271,-0.13479783579076499,-0.8746878332248131,0.0656428040624226,101.0,-0.2814499140791952,-0.07456394846835246,-0.16600261568448887,-0.6384841023670784,-0.11678278001271834,57.0,-0.1871449763083155,-0.4448172558508301,-0.8041543928178918,-0.23272269352720704,44.0,-0.13973728550433684,-0.36593125446955177,-0.9238711909044717,-0.15125191355683876,-0.09995014972104876,-0.39248306236750197,157.0,-0.09786847867153214,-0.2858005162470364,133.0,2010-06-29,2026-07-17,0.14140355547669614
TSLA,stock,2,RSI2_15_REC10_XR70_T20,pullback_reclaim,-0.09588566905212348,-0.1390336540352391,0.3304721226923262,-0.860293840467699,-0.11145688198813002,-0.8016572726360894,0.07109239534307654,98.0,-0.2814499140791952,-0.09084934007547363,-0.17364425746718457,-0.6952486578618418,-0.1306717230564248,56.0,-0.10341261337035534,-0.10032355939934443,-0.7363779584278582,-0.14043415095033226,42.0,-0.11367079242783518,-0.20103868306818615,-0.8870507067537076,-0.12814463881532787,-0.10643507616109271,-0.3360145732460448,157.0,-0.10585162483667943,-0.23691720461549148,133.0,2010-06-29,2026-07-17,0.14140355547669614
TSLA,stock,2,RSI2_15_REC10_XR90_T5,pullback_reclaim,-0.15186826192601144,-0.3532007408902693,0.31882337894334534,-0.9429556598902726,-0.1610555706762327,-0.9288970494056581,0.08545949962843696,101.0,-0.3147482558225042,-0.10507923198648195,-0.23778466461658937,-0.7716816124390841,-0.13616915356367496,56.0,-0.21744383652364274,-0.49795732413403765,-0.8758094900159415,-0.2482775523700763,45.0,-0.1687559004790976,-0.4166428100910139,-0.9577666827438117,-0.1761972968151757,-0.11286311408939953,-0.4305602520442128,157.0,-0.10608382822357942,-0.34878217638615083,133.0,2010-06-29,2026-07-17,0.14140355547669614
TSLA,stock,2,RSI2_15_REC10_XR90_T10,pullback_reclaim,-0.16930711019266265,-0.2668230688329424,0.3963401672699016,-0.9610479985838655,-0.17616925527355762,-0.9490577863574493,0.11716621253405994,90.0,-0.3137482558225042,-0.13247139633041527,-0.24452026790864362,-0.8354408825548522,-0.1585646562151783,49.0,-0.22161691373831893,-0.29806972917247276,-0.8633088843741695,-0.2567063976168549,41.0,-0.18189652565656023,-0.3064364015007646,-0.968958471966027,-0.1877237579516594,-0.1662247597845673,-0.43061007938608975,157.0,-0.19139408852997808,-0.349966288140267,133.0,2010-06-29,2026-07-17,0.14140355547669614
TSLA,stock,2,RSI2_15_REC10_XR90_T20,pullback_reclaim,-0.1853191847814878,-0.1918870987884997,0.4737102992202771,-0.9706232481590529,-0.19092803014246382,-0.9627253842345914,0.1590289819172653,82.0,-0.3137482558225042,-0.11931147853004564,-0.10607395065627359,-0.815477871666384,-0.14630866474186385,46.0,-0.2750784696470123,-0.29108947338524693,-0.9324560128866709,-0.29500423166925827,36.0,-0.1940066293784929,-0.21544800703670575,-0.9748222200666018,-0.19901744685840048,-0.16245710070192632,-0.48602461871114844,157.0,-0.15855548416876153,-0.38570395826942194,133.0,2010-06-29,2026-07-17,0.14140355547669614
TSLA,stock,2,DD20_5_REC5_T10,drawdown_reclaim,-0.013997504293876584,0.13654716513566592,0.3568009874302287,-0.8923898821639962,-0.015685413487581693,-0.20247091967725095,0.10527619519445132,194.0,-0.23487173409856,0.08551836876303787,0.4248975109333372,-0.5823195545141204,0.14685814360878408,100.0,-0.14620754318225115,-0.14585855204866016,-0.8923898821639962,-0.16383819012795836,94.0,-0.054852455206153894,0.018296808103598336,-0.9157147513371977,-0.0599012466775861,0.05152469201268928,-0.37434237106996293,157.0,0.024171721083973807,-0.3383779707397314,133.0,2010-06-29,2026-07-17,0.14140355547669614
TSLA,stock,2,DD20_5_REC5_T20,drawdown_reclaim,0.0019200847880256333,0.18273129335175173,0.35972321110043504,-0.8774158892744189,0.0021883405708705045,0.03126523725496444,0.10626702997275204,194.0,-0.23487173409856,0.0839013350437674,0.4197543929542785,-0.5823195545141202,0.14408125983983755,100.0,-0.10937879420943175,-0.04288342579770238,-0.877415889274419,-0.12466014753833872,94.0,-0.039523161450847666,0.06557229758211494,-0.903928151150621,-0.043723786454197895,0.0465096149324169,-0.34925346849731953,157.0,0.036306960783210274,-0.3209118193323015,133.0,2010-06-29,2026-07-17,0.14140355547669614
TSLA,stock,2,DD20_5_REC5_T40,drawdown_reclaim,0.0019200847880256333,0.18273129335175173,0.35972321110043504,-0.8774158892744189,0.0021883405708705045,0.03126523725496444,0.10626702997275204,194.0,-0.23487173409856,0.0839013350437674,0.4197543929542785,-0.5823195545141202,0.14408125983983755,100.0,-0.10937879420943175,-0.04288342579770238,-0.877415889274419,-0.12466014753833872,94.0,-0.039523161450847666,0.06557229758211494,-0.903928151150621,-0.043723786454197895,0.0465096149324169,-0.34925346849731953,157.0,0.036306960783210274,-0.3209118193323015,133.0,2010-06-29,2026-07-17,0.14140355547669614
TSLA,stock,2,DD20_10_REC5_T10,drawdown_reclaim,-0.03567426254085271,-0.027290466103510404,0.24474316407504149,-0.7626973317184222,-0.04677381322480249,-0.44178351852126707,0.04780777805300966,116.0,-0.1949094469556797,0.009440772431895228,0.14555363532356508,-0.468698198130701,0.020142540486709055,52.0,-0.09949442940169162,-0.18297952941753295,-0.7626973317184224,-0.13045073748654942,64.0,-0.06070416428940606,-0.1336786178685148,-0.8026082441009157,-0.07563361669354277,0.01591021563320183,-0.27989825550030767,157.0,-0.0011638005997586243,-0.2319531991528896,133.0,2010-06-29,2026-07-17,0.14140355547669614
TSLA,stock,2,DD20_10_REC5_T20,drawdown_reclaim,-0.027814327352891133,0.007187640506617533,0.2461035211302525,-0.7296765662087952,-0.038118707165569206,-0.3641074617284856,0.04830319544216002,116.0,-0.1949094469556797,0.009440772431895228,0.14555363532356508,-0.468698198130701,0.020142540486709055,52.0,-0.08105019875735553,-0.11451991051969895,-0.7296765662087953,-0.11107688325317988,64.0,-0.053012440676005634,-0.0986000900098333,-0.7750046272899039,-0.06840274084734646,0.01591021563320183,-0.24793700308754318,157.0,-0.0011638005997586243,-0.211677541574519,133.0,2010-06-29,2026-07-17,0.14140355547669614
TSLA,stock,2,DD20_10_REC5_T40,drawdown_reclaim,-0.027814327352891133,0.007187640506617533,0.2461035211302525,-0.7296765662087952,-0.038118707165569206,-0.3641074617284856,0.04830319544216002,116.0,-0.1949094469556797,0.009440772431895228,0.14555363532356508,-0.468698198130701,0.020142540486709055,52.0,-0.08105019875735553,-0.11451991051969895,-0.7296765662087953,-0.11107688325317988,64.0,-0.053012440676005634,-0.0986000900098333,-0.7750046272899039,-0.06840274084734646,0.01591021563320183,-0.24793700308754318,157.0,-0.0011638005997586243,-0.211677541574519,133.0,2010-06-29,2026-07-17,0.14140355547669614
TSLA,stock,2,DD20_15_REC5_T10,drawdown_reclaim,0.07310358681567042,0.4919916569945922,0.1717392763670362,-0.3732817162436528,0.1958402558563929,2.10296162353965,0.01808273470398811,53.0,-0.11171901820008345,0.07514679282888004,0.7353680860024168,-0.09056217817709022,0.8297811994090282,20.0,0.07008386124688881,0.39616359157072817,-0.3732817162436527,0.18775058674757827,33.0,0.06014744531901406,0.42136723023362654,-0.4114996912212038,0.14616644095288395,0.11267036400036123,-0.1128597670414706,157.0,0.120800803280674,-0.06345365130387148,133.0,2010-06-29,2026-07-17,0.14140355547669614
TSLA,stock,2,DD20_15_REC5_T20,drawdown_reclaim,0.07310358681567042,0.4919916569945922,0.1717392763670362,-0.3732817162436528,0.1958402558563929,2.10296162353965,0.01808273470398811,53.0,-0.11171901820008345,0.07514679282888004,0.7353680860024168,-0.09056217817709022,0.8297811994090282,20.0,0.07008386124688881,0.39616359157072817,-0.3732817162436527,0.18775058674757827,33.0,0.06014744531901406,0.42136723023362654,-0.4114996912212038,0.14616644095288395,0.11267036400036123,-0.1128597670414706,157.0,0.120800803280674,-0.06345365130387148,133.0,2010-06-29,2026-07-17,0.14140355547669614
TSLA,stock,2,DD20_15_REC5_T40,drawdown_reclaim,0.07310358681567042,0.4919916569945922,0.1717392763670362,-0.3732817162436528,0.1958402558563929,2.10296162353965,0.01808273470398811,53.0,-0.11171901820008345,0.07514679282888004,0.7353680860024168,-0.09056217817709022,0.8297811994090282,20.0,0.07008386124688881,0.39616359157072817,-0.3732817162436527,0.18775058674757827,33.0,0.06014744531901406,0.42136723023362654,-0.4114996912212038,0.14616644095288395,0.11267036400036123,-0.1128597670414706,157.0,0.120800803280674,-0.06345365130387148,133.0,2010-06-29,2026-07-17,0.14140355547669614
TSLA,stock,2,DD20_20_REC5_T10,drawdown_reclaim,-0.0022579688892560013,0.03586551921420704,0.11838145957197178,-0.4238319749125816,-0.005327509538943407,-0.03562952941331066,0.0069358434481050285,22.0,-0.1035238579981207,0.010912364413507625,0.2634390656627357,-0.08276524120783701,0.1318471891612676,5.0,-0.021657857139958936,-0.03997517403214076,-0.42383197491258184,-0.0511001019789175,17.0,-0.007364970483958122,-0.00703288600479565,-0.44876433032918717,-0.01641166640529476,0.0,-0.10536402116962529,157.0,0.015440486835489153,-0.08855157055600038,133.0,2010-06-29,2026-07-17,0.14140355547669614
TSLA,stock,2,DD20_20_REC5_T20,drawdown_reclaim,-0.0022579688892560013,0.03586551921420704,0.11838145957197178,-0.4238319749125816,-0.005327509538943407,-0.03562952941331066,0.0069358434481050285,22.0,-0.1035238579981207,0.010912364413507625,0.2634390656627357,-0.08276524120783701,0.1318471891612676,5.0,-0.021657857139958936,-0.03997517403214076,-0.42383197491258184,-0.0511001019789175,17.0,-0.007364970483958122,-0.00703288600479565,-0.44876433032918717,-0.01641166640529476,0.0,-0.10536402116962529,157.0,0.015440486835489153,-0.08855157055600038,133.0,2010-06-29,2026-07-17,0.14140355547669614
TSLA,stock,2,DD20_20_REC5_T40,drawdown_reclaim,-0.0022579688892560013,0.03586551921420704,0.11838145957197178,-0.4238319749125816,-0.005327509538943407,-0.03562952941331066,0.0069358434481050285,22.0,-0.1035238579981207,0.010912364413507625,0.2634390656627357,-0.08276524120783701,0.1318471891612676,5.0,-0.021657857139958936,-0.03997517403214076,-0.42383197491258184,-0.0511001019789175,17.0,-0.007364970483958122,-0.00703288600479565,-0.44876433032918717,-0.01641166640529476,0.0,-0.10536402116962529,157.0,0.015440486835489153,-0.08855157055600038,133.0,2010-06-29,2026-07-17,0.14140355547669614
TSLA,stock,2,DD50_5_REC5_T10,drawdown_reclaim,-0.010532063039080608,0.15081562416197417,0.36459825863035955,-0.8861507532413782,-0.011885182064740383,-0.15627483416068355,0.11691850383948477,207.0,-0.23487173409856,0.06922473155573505,0.37153680460823774,-0.6074491487825551,0.11395971447893989,107.0,-0.1189671473135484,-0.06183775826541813,-0.8861507532413782,-0.13425158967409126,100.0,-0.05393446883982911,0.028083303944227134,-0.9095604048325518,-0.05929729191516239,0.04117322308156779,-0.3702967600523822,157.0,0.03364884095000553,-0.32973104684987564,133.0,2010-06-29,2026-07-17,0.14140355547669614
